LAMMPS data file via write_data, version 21 Nov 2023, timestep = 16000, units = metal

5000 atoms
1 atom types

-80 80 xlo xhi
-40 40 ylo yhi
-40 40 zlo zhi

Masses

1 16.05

Pair Coeffs # lj/cut

1 0.0127 3.73

Atoms # atomic

448 1 -42.81947857220009 -33.81434422770336 30.196727258237555 1 1 -1
2115 1 -22.79785837582873 -39.52345027557457 -39.986577299790284 0 0 0
4545 1 -20.758690794411052 -36.744237372842164 -36.7182901626212 0 1 1
2880 1 -24.87592115358167 -35.58563111014555 -29.974132641757894 0 1 0
4932 1 -23.438456920358778 -34.97914050035359 -39.0485315221729 0 0 1
4856 1 -10.380386312130257 -39.69070185121452 -37.71797735993082 0 0 0
4538 1 -17.64653845335876 -38.07532295809828 -39.2470509162795 0 1 1
4743 1 -13.82102582851125 -38.21537190594208 -36.596668440018384 0 0 0
4894 1 -19.253396221155786 38.940659089586816 38.970403787115586 0 0 -1
111 1 -11.177115843829203 -35.860683754722636 -38.338826856708124 0 0 1
1867 1 -9.594490762468258 -36.88476506972478 -34.21142209712255 0 0 0
2430 1 -8.619918118407599 -38.35831313210847 37.64110382263634 0 1 -1
3887 1 -1.148265182898548 -36.765776573114245 -36.655721212608086 0 0 0
3558 1 -3.2678828274853924 -37.04537568616235 39.50923951872875 0 0 0
910 1 0.6391400970946914 -38.332047810236396 38.87255723059456 0 0 0
1762 1 3.395413400428982 -39.364234802460025 -38.503947026914744 0 1 1
2744 1 1.371132947733072 39.46281535489074 -35.07371203385375 0 -1 0
555 1 6.733656093875287 -36.73593955362708 -35.787688754902526 0 0 0
1652 1 2.6824076761690137 -35.522167105412855 -37.81192306186719 0 0 1
65 1 8.798081684140874 -39.26366763292812 -37.61354973286334 0 0 1
118 1 13.439096380806342 -33.2357085174451 -37.90319010774618 0 0 1
1628 1 10.405125963701172 38.759959670234146 -34.813522971435795 0 -1 0
4777 1 12.093029658933755 -37.47285531335009 -36.31360828302537 0 0 1
4451 1 16.63141410209058 -37.06424105150969 -35.03054725267952 0 0 0
4669 1 17.203733120020978 -31.887645146834128 -35.590811555728884 0 1 1
4109 1 11.714878710559008 -33.35770006009723 37.8327108004095 0 0 0
592 1 12.991039816862372 -37.77559745988307 38.87659137971357 0 0 0
1343 1 21.326559785615668 -35.15097561086937 36.994972365928675 0 1 -1
2843 1 19.32290531809882 -38.370066256131636 -31.414972086627415 0 0 1
542 1 -28.53190242516137 -26.579070112097234 -34.36864240812999 1 1 0
2194 1 -22.82474794678867 -31.996288174838714 -29.617053690698526 0 0 1
4222 1 -27.299719679268225 -33.5937249146963 -35.35868493558804 0 1 0
3592 1 -22.30830363876132 -21.790236669959015 -31.360747341211464 0 0 0
3769 1 -21.62374598597037 -27.03529180199416 -31.957162487816987 0 0 1
3837 1 -14.747236686324007 -33.680318675963115 -37.26394199377619 0 0 0
4725 1 -14.206718361650015 -29.27570924827808 -36.76547417603524 0 0 0
1037 1 -20.292457399556884 -31.257785711245912 -36.51253124141304 0 0 0
3431 1 -17.252281475974073 -29.906439302667735 -39.47110095176519 0 0 0
4243 1 -9.857984939351285 -32.65418250802212 -36.03367423383342 0 1 0
4021 1 -10.40305118135001 -27.433374113362078 -39.32104143660818 0 1 0
3605 1 -11.520527661890283 -31.740845936457905 -39.59456360822768 0 0 0
1579 1 -4.081832298326234 -31.805240644315926 -38.67185257099172 0 0 0
